student_totals_seniors,specific_interactions_1-on-1s_total,specific_interactions_group_total,specific_interactions_1-on-1s_at_least_one,specific_interactions_group_at_least_one,specific_interactions_parent_meetings,specific_interactions_parent_meetings_at_least_one,total_interactions_met_with_1_plus_times_(group_and_1_1),total_interactions_met_with_3_plus_times_(group_and_1_1),total_interactions_met_with_5_plus_times_(group_and_1_1),total_interactions_met_with_10_plus_times_(group_and_1_1),college_awareness_campus_visits,college_awareness_campus_visits_at_least_one,college_awareness_college_fair,college_awareness_college_fairs_at_least_one,college_awareness_college_rep_visits,college_awareness_college_rep_visits_at_least_one,act_sats_completed,act_sats_registered_for_sat_or_act,act_sats_registered_for_sat,act_sats_registered_for_act,act_sats_assisted_registration_with_sat_or_act,act_sats_assisted_registration_with_sat,act_sats_assisted_registration_with_act,act_sats_waiver,act_sats_assisted_waiver,act_sats_sat_act_prep_meetings,act_sats_sat_act_prep_meetings_at_least_one,college_apps_submitted_1_plus_apps,college_apps_submitted_3_plus_apps,college_apps_submitted_5_plus_apps,college_apps_submitted_total_#_submitted,college_apps_accepted_1_plus_apps,college_apps_accepted_3_plus_apps,college_apps_accepted_5_plus_apps,college_apps_accepted_total_#_accepted,college_waivers_students_w_1_plus,college_waivers_total_#_waivers,college_waivers_total_waiver_dollars,institutional_aid_students_w_1_plus,institutional_aid_total_dollars,institutional_aid_students_w_1_plus_award_letter_reviews,institutional_aid_total_award_letter_meetings,fafsa_submitted,scholarships_students_w_1_plus,scholarships_total_dollars,year_starting,vdoe_total,enrolled,total_female,enrolled_female,total_male,enrolled_male,total_black,enrolled_black,total_white,enrolled_white,econ_total,econ_enrolled,school_name,specific_interactions_1-on-1s_total_rate,specific_interactions_group_total_rate,specific_interactions_1-on-1s_at_least_one_rate,specific_interactions_group_at_least_one_rate,specific_interactions_parent_meetings_rate,specific_interactions_parent_meetings_at_least_one_rate,total_interactions_met_with_1_plus_times_(group_and_1_1)_rate,total_interactions_met_with_3_plus_times_(group_and_1_1)_rate,total_interactions_met_with_5_plus_times_(group_and_1_1)_rate,total_interactions_met_with_10_plus_times_(group_and_1_1)_rate,college_awareness_campus_visits_rate,college_awareness_campus_visits_at_least_one_rate,college_awareness_college_fair_rate,college_awareness_college_fairs_at_least_one_rate,college_awareness_college_rep_visits_rate,college_awareness_college_rep_visits_at_least_one_rate,act_sats_completed_rate,act_sats_registered_for_sat_or_act_rate,act_sats_registered_for_sat_rate,act_sats_registered_for_act_rate,act_sats_assisted_registration_with_sat_or_act_rate,act_sats_assisted_registration_with_sat_rate,act_sats_assisted_registration_with_act_rate,act_sats_waiver_rate,act_sats_assisted_waiver_rate,act_sats_sat_act_prep_meetings_rate,act_sats_sat_act_prep_meetings_at_least_one_rate,college_apps_submitted_1_plus_apps_rate,college_apps_submitted_3_plus_apps_rate,college_apps_submitted_5_plus_apps_rate,college_apps_submitted_total_#_submitted_rate,college_apps_accepted_1_plus_apps_rate,college_apps_accepted_3_plus_apps_rate,college_apps_accepted_5_plus_apps_rate,college_apps_accepted_total_#_accepted_rate,college_waivers_students_w_1_plus_rate,college_waivers_total_#_waivers_rate,college_waivers_total_waiver_dollars_rate,institutional_aid_students_w_1_plus_rate,institutional_aid_total_dollars_rate,institutional_aid_students_w_1_plus_award_letter_reviews_rate,institutional_aid_total_award_letter_meetings_rate,fafsa_submitted_rate,scholarships_students_w_1_plus_rate,scholarships_total_dollars_rate,vdoe_total_rate,enrolled_rate,total_female_rate,enrolled_female_rate,total_male_rate,enrolled_male_rate,total_black_rate,enrolled_black_rate,total_white_rate,enrolled_white_rate,econ_total_rate,econ_enrolled_rate
174.0,186.0,380.0,114.0,160.0,30.0,27.0,161.0,122.0,30.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,63.0,67.0,65.0,20.0,31.0,30.0,12.0,27.0,26.0,34.0,16.0,114.0,34.0,16.0,276.0,110.0,26.0,13.0,238.0,24.0,49.0,2215.0,34.0,2779188.0,0.0,0.0,76.0,21.0,51810.0,2016.0,135.0,90.0,60.0,43.0,75.0,47.0,39.0,28.0,92.0,60.0,60.0,35.0,Dan River High School,1.0689655172413792,2.1839080459770117,0.6551724137931034,0.9195402298850575,0.1724137931034483,0.15517241379310345,0.9252873563218391,0.7011494252873564,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.3045977011494253,0.1781609195402299,0.3620689655172414,0.3850574712643678,0.3735632183908046,0.11494252873563218,0.1781609195402299,0.1724137931034483,0.06896551724137931,0.15517241379310345,0.14942528735632185,0.19540229885057472,0.09195402298850575,0.6551724137931034,0.19540229885057472,0.09195402298850575,1.5862068965517242,0.632183908045977,0.14942528735632185,0.07471264367816093,1.367816091954023,0.13793103448275862,0.28160919540229884,12.729885057471265,0.19540229885057472,15972.344827586207,0.0,0.0,0.4367816091954023,0.1206896551724138,297.7586206896552,1.0,0.6666666666666666,0.4444444444444444,0.31851851851851853,0.5555555555555556,0.34814814814814815,0.28888888888888886,0.2074074074074074,0.6814814814814815,0.4444444444444444,0.4444444444444444,0.25925925925925924
286.0,458.0,853.0,179.0,247.0,30.0,23.0,252.0,204.0,110.0,28.0,42.0,36.0,52.0,46.0,41.0,27.0,156.0,161.0,155.0,15.0,47.0,46.0,4.0,49.0,21.0,0.0,0.0,231.0,144.0,105.0,1076.0,227.0,113.0,63.0,706.0,65.0,356.0,19730.0,14.0,667975.0,18.0,23.0,141.0,48.0,231746.0,2016.0,219.0,162.0,122.0,93.0,97.0,69.0,69.0,43.0,117.0,93.0,95.0,61.0,Charlottesville High School,1.6013986013986015,2.9825174825174825,0.6258741258741258,0.8636363636363636,0.1048951048951049,0.08041958041958042,0.8811188811188811,0.7132867132867133,0.38461538461538464,0.0979020979020979,0.14685314685314685,0.1258741258741259,0.18181818181818182,0.16083916083916083,0.14335664335664336,0.0944055944055944,0.5454545454545454,0.5629370629370629,0.541958041958042,0.05244755244755245,0.16433566433566432,0.16083916083916083,0.013986013986013986,0.17132867132867133,0.07342657342657342,0.0,0.0,0.8076923076923077,0.5034965034965035,0.36713286713286714,3.762237762237762,0.7937062937062938,0.3951048951048951,0.2202797202797203,2.4685314685314683,0.22727272727272727,1.2447552447552448,68.98601398601399,0.04895104895104895,2335.576923076923,0.06293706293706294,0.08041958041958042,0.493006993006993,0.16783216783216784,810.3006993006993,1.0,0.7397260273972602,0.5570776255707762,0.4246575342465753,0.4429223744292237,0.3150684931506849,0.3150684931506849,0.1963470319634703,0.5342465753424658,0.4246575342465753,0.4337899543378995,0.2785388127853881
111.0,454.0,170.0,102.0,93.0,24.0,23.0,107.0,81.0,58.0,18.0,0.0,0.0,24.0,23.0,19.0,19.0,43.0,54.0,51.0,22.0,36.0,35.0,15.0,43.0,29.0,0.0,0.0,83.0,25.0,9.0,182.0,73.0,11.0,5.0,121.0,24.0,39.0,2490.0,12.0,542080.0,4.0,4.0,23.0,14.0,41000.0,2016.0,123.0,61.0,60.0,36.0,63.0,25.0,58.0,34.0,48.0,21.0,82.0,37.0,Washington and Lee High School ,4.09009009009009,1.5315315315315314,0.918918918918919,0.8378378378378378,0.21621621621621623,0.2072072072072072,0.963963963963964,0.7297297297297297,0.5225225225225225,0.16216216216216217,0.0,0.0,0.21621621621621623,0.2072072072072072,0.17117117117117117,0.17117117117117117,0.38738738738738737,0.4864864864864865,0.4594594594594595,0.1981981981981982,0.32432432432432434,0.3153153153153153,0.13513513513513514,0.38738738738738737,0.26126126126126126,0.0,0.0,0.7477477477477478,0.22522522522522523,0.08108108108108109,1.6396396396396395,0.6576576576576577,0.0990990990990991,0.04504504504504504,1.09009009009009,0.21621621621621623,0.35135135135135137,22.43243243243243,0.10810810810810811,4883.603603603604,0.036036036036036036,0.036036036036036036,0.2072072072072072,0.12612612612612611,369.3693693693694,1.0,0.4959349593495935,0.4878048780487805,0.2926829268292683,0.5121951219512195,0.2032520325203252,0.4715447154471545,0.2764227642276423,0.3902439024390244,0.17073170731707318,0.6666666666666666,0.3008130081300813
103.0,521.0,178.0,96.0,92.0,43.0,23.0,98.0,90.0,65.0,22.0,0.0,0.0,0.0,0.0,26.0,22.0,38.0,47.0,40.0,23.0,15.0,15.0,7.0,27.0,14.0,0.0,0.0,84.0,29.0,15.0,205.0,81.0,16.0,4.0,142.0,14.0,40.0,2565.0,25.0,969052.0,6.0,8.0,49.0,12.0,35575.0,2016.0,55.0,31.0,23.0,15.0,32.0,16.0,79.25,43.5,48.0,27.0,76.75,38.75,Rappahannock High School,5.058252427184466,1.7281553398058251,0.9320388349514563,0.8932038834951457,0.4174757281553398,0.22330097087378642,0.9514563106796117,0.8737864077669902,0.6310679611650486,0.21359223300970873,0.0,0.0,0.0,0.0,0.2524271844660194,0.21359223300970873,0.36893203883495146,0.4563106796116505,0.3883495145631068,0.22330097087378642,0.14563106796116504,0.14563106796116504,0.06796116504854369,0.2621359223300971,0.13592233009708737,0.0,0.0,0.8155339805825242,0.2815533980582524,0.14563106796116504,1.9902912621359223,0.7864077669902912,0.1553398058252427,0.038834951456310676,1.3786407766990292,0.13592233009708737,0.3883495145631068,24.902912621359224,0.24271844660194175,9408.271844660194,0.05825242718446602,0.07766990291262135,0.47572815533980584,0.11650485436893204,345.3883495145631,1.0,0.5636363636363636,0.41818181818181815,0.2727272727272727,0.5818181818181818,0.2909090909090909,1.440909090909091,0.7909090909090909,0.8727272727272727,0.4909090909090909,1.3954545454545455,0.7045454545454546
88.0,417.0,140.0,78.0,75.0,49.0,34.0,85.0,70.0,49.0,22.0,19.0,16.0,87.0,87.0,94.0,32.0,22.0,43.0,39.0,17.0,26.0,23.0,12.0,21.0,20.0,0.0,0.0,72.0,28.0,16.0,201.0,66.0,11.0,4.0,111.0,28.0,81.0,4035.0,30.0,247209.0,2.0,2.0,47.0,34.0,393300.0,2016.0,86.0,46.0,42.0,22.0,44.0,24.0,35.0,12.0,47.0,33.0,44.0,17.0,Lancaster High School (UVA),4.738636363636363,1.5909090909090908,0.8863636363636364,0.8522727272727273,0.5568181818181818,0.38636363636363635,0.9659090909090909,0.7954545454545454,0.5568181818181818,0.25,0.2159090909090909,0.18181818181818182,0.9886363636363636,0.9886363636363636,1.0681818181818181,0.36363636363636365,0.25,0.48863636363636365,0.4431818181818182,0.19318181818181818,0.29545454545454547,0.26136363636363635,0.13636363636363635,0.23863636363636365,0.22727272727272727,0.0,0.0,0.8181818181818182,0.3181818181818182,0.18181818181818182,2.284090909090909,0.75,0.125,0.045454545454545456,1.2613636363636365,0.3181818181818182,0.9204545454545454,45.85227272727273,0.3409090909090909,2809.193181818182,0.022727272727272728,0.022727272727272728,0.5340909090909091,0.38636363636363635,4469.318181818182,1.0,0.5348837209302325,0.4883720930232558,0.2558139534883721,0.5116279069767442,0.27906976744186046,0.4069767441860465,0.13953488372093023,0.5465116279069767,0.38372093023255816,0.5116279069767442,0.19767441860465115
200.0,340.0,178.0,125.0,141.0,23.0,21.0,171.0,76.0,29.0,5.0,28.0,25.0,0.0,0.0,73.0,42.0,67.0,91.0,80.0,50.0,67.0,54.0,33.0,33.0,33.0,0.0,0.0,138.0,36.0,19.0,296.0,137.0,22.0,6.0,221.0,11.0,12.0,685.0,10.0,1013272.0,7.0,13.0,101.0,57.0,174800.0,2016.0,167.0,102.0,79.0,55.0,88.0,47.0,80.5,46.25,149.0,89.0,93.0,48.0,Patrick County High School,1.7,0.89,0.625,0.705,0.115,0.105,0.855,0.38,0.145,0.025,0.14,0.125,0.0,0.0,0.365,0.21,0.335,0.455,0.4,0.25,0.335,0.27,0.165,0.165,0.165,0.0,0.0,0.69,0.18,0.095,1.48,0.685,0.11,0.03,1.105,0.055,0.06,3.425,0.05,5066.36,0.035,0.065,0.505,0.285,874.0,1.0,0.6107784431137725,0.47305389221556887,0.32934131736526945,0.5269461077844312,0.281437125748503,0.4820359281437126,0.27694610778443113,0.8922155688622755,0.5329341317365269,0.5568862275449101,0.2874251497005988
306.0,904.0,987.0,208.0,275.0,97.0,75.0,281.0,245.0,174.0,55.0,0.0,0.0,16.0,15.0,190.0,85.0,123.0,141.0,141.0,27.0,75.0,74.0,2.0,86.0,86.0,25.0,15.0,211.0,87.0,31.0,546.0,175.0,52.0,14.0,365.0,50.0,107.0,5410.0,37.0,1442677.0,17.0,21.0,152.0,34.0,93390.0,2016.0,268.0,166.0,138.0,87.0,130.0,79.0,173.0,103.0,60.0,37.0,77.0,41.0,George Washington High School,2.954248366013072,3.2254901960784315,0.6797385620915033,0.8986928104575164,0.31699346405228757,0.24509803921568626,0.9183006535947712,0.8006535947712419,0.5686274509803921,0.17973856209150327,0.0,0.0,0.05228758169934641,0.049019607843137254,0.6209150326797386,0.2777777777777778,0.4019607843137255,0.46078431372549017,0.46078431372549017,0.08823529411764706,0.24509803921568626,0.24183006535947713,0.006535947712418301,0.28104575163398693,0.28104575163398693,0.08169934640522876,0.049019607843137254,0.6895424836601307,0.28431372549019607,0.10130718954248366,1.7843137254901962,0.5718954248366013,0.16993464052287582,0.0457516339869281,1.1928104575163399,0.16339869281045752,0.34967320261437906,17.679738562091504,0.12091503267973856,4714.630718954249,0.05555555555555555,0.06862745098039216,0.49673202614379086,0.1111111111111111,305.19607843137254,1.0,0.6194029850746269,0.5149253731343284,0.3246268656716418,0.48507462686567165,0.2947761194029851,0.6455223880597015,0.3843283582089552,0.22388059701492538,0.13805970149253732,0.2873134328358209,0.15298507462686567
135.0,795.0,978.0,123.0,129.0,81.0,50.0,130.0,128.0,123.0,80.0,40.0,39.0,54.0,45.0,156.0,60.0,92.0,107.0,104.0,65.0,97.0,90.0,59.0,85.0,85.0,60.0,39.0,117.0,52.0,30.0,351.0,109.0,31.0,8.0,227.0,61.0,173.0,8125.0,31.0,2546860.0,20.0,40.0,69.0,16.0,61500.0,2016.0,141.0,104.0,72.0,53.0,69.0,51.0,82.0,58.0,43.0,32.0,64.0,46.0,Martinsville High School,5.888888888888889,7.2444444444444445,0.9111111111111111,0.9555555555555556,0.6,0.37037037037037035,0.9629629629629629,0.9481481481481482,0.9111111111111111,0.5925925925925926,0.2962962962962963,0.28888888888888886,0.4,0.3333333333333333,1.1555555555555554,0.4444444444444444,0.6814814814814815,0.7925925925925926,0.7703703703703704,0.48148148148148145,0.7185185185185186,0.6666666666666666,0.43703703703703706,0.6296296296296297,0.6296296296296297,0.4444444444444444,0.28888888888888886,0.8666666666666667,0.3851851851851852,0.2222222222222222,2.6,0.8074074074074075,0.22962962962962963,0.05925925925925926,1.6814814814814816,0.45185185185185184,1.2814814814814814,60.18518518518518,0.22962962962962963,18865.62962962963,0.14814814814814814,0.2962962962962963,0.5111111111111111,0.11851851851851852,455.55555555555554,1.0,0.7375886524822695,0.5106382978723404,0.375886524822695,0.48936170212765956,0.3617021276595745,0.5815602836879432,0.41134751773049644,0.3049645390070922,0.22695035460992907,0.45390070921985815,0.3262411347517731
286.0,506.0,302.0,187.0,160.0,46.0,41.0,208.0,129.0,67.0,8.0,76.0,60.0,3.0,3.0,184.0,86.0,158.0,204.0,204.0,31.0,201.0,201.0,30.0,113.0,88.0,38.0,20.0,184.0,66.0,36.0,519.0,165.0,34.0,12.0,321.0,86.0,356.0,14702.0,31.0,1230201.0,7.0,7.0,128.0,11.0,440888.0,2016.0,236.0,123.0,128.0,70.0,108.0,53.0,181.0,95.0,19.0,14.0,147.0,71.0,Huguenot High School,1.7692307692307692,1.055944055944056,0.6538461538461539,0.5594405594405595,0.16083916083916083,0.14335664335664336,0.7272727272727273,0.45104895104895104,0.23426573426573427,0.027972027972027972,0.26573426573426573,0.2097902097902098,0.01048951048951049,0.01048951048951049,0.6433566433566433,0.3006993006993007,0.5524475524475524,0.7132867132867133,0.7132867132867133,0.10839160839160839,0.7027972027972028,0.7027972027972028,0.1048951048951049,0.3951048951048951,0.3076923076923077,0.13286713286713286,0.06993006993006994,0.6433566433566433,0.23076923076923078,0.1258741258741259,1.8146853146853146,0.5769230769230769,0.11888111888111888,0.04195804195804196,1.1223776223776223,0.3006993006993007,1.2447552447552448,51.40559440559441,0.10839160839160839,4301.402097902098,0.024475524475524476,0.024475524475524476,0.44755244755244755,0.038461538461538464,1541.5664335664335,1.0,0.5211864406779662,0.5423728813559322,0.2966101694915254,0.4576271186440678,0.2245762711864407,0.7669491525423728,0.4025423728813559,0.08050847457627118,0.059322033898305086,0.6228813559322034,0.3008474576271186
190.0,1551.0,286.0,120.0,124.0,7.0,7.0,150.0,99.0,82.0,61.0,61.0,43.0,7.0,7.0,174.0,56.0,98.0,110.0,110.0,25.0,110.0,110.0,25.0,93.0,93.0,4.0,4.0,85.0,33.0,17.0,231.0,72.0,22.0,8.0,150.0,35.0,97.0,3375.0,22.0,1142194.0,28.0,43.0,64.0,11.0,126100.0,2016.0,151.0,66.0,84.0,42.0,67.0,24.0,145.0,63.0,77.0,51.0,123.0,55.0,Armstrong High School,8.163157894736843,1.5052631578947369,0.631578947368421,0.6526315789473685,0.03684210526315789,0.03684210526315789,0.7894736842105263,0.5210526315789473,0.43157894736842106,0.32105263157894737,0.32105263157894737,0.22631578947368422,0.03684210526315789,0.03684210526315789,0.9157894736842105,0.29473684210526313,0.5157894736842106,0.5789473684210527,0.5789473684210527,0.13157894736842105,0.5789473684210527,0.5789473684210527,0.13157894736842105,0.48947368421052634,0.48947368421052634,0.021052631578947368,0.021052631578947368,0.4473684210526316,0.1736842105263158,0.08947368421052632,1.2157894736842105,0.37894736842105264,0.11578947368421053,0.042105263157894736,0.7894736842105263,0.18421052631578946,0.5105263157894737,17.763157894736842,0.11578947368421053,6011.547368421053,0.14736842105263157,0.22631578947368422,0.3368421052631579,0.05789473684210526,663.6842105263158,1.0,0.4370860927152318,0.5562913907284768,0.2781456953642384,0.44370860927152317,0.15894039735099338,0.9602649006622517,0.41721854304635764,0.5099337748344371,0.33774834437086093,0.8145695364238411,0.36423841059602646
369.0,734.0,185.0,213.0,136.0,59.0,54.0,260.0,149.0,74.0,8.0,33.0,26.0,26.0,19.0,254.0,115.0,158.0,172.0,168.0,17.0,60.0,53.0,11.0,37.0,35.0,20.0,13.0,213.0,82.0,36.0,538.0,205.0,50.0,13.0,391.0,12.0,29.0,1575.0,42.0,1048353.0,27.0,31.0,155.0,74.0,213290.0,2016.0,350.0,194.0,182.0,123.0,168.0,71.0,54.0,24.0,255.0,147.0,114.0,43.0,Orange County High School,1.989159891598916,0.5013550135501355,0.5772357723577236,0.3685636856368564,0.15989159891598917,0.14634146341463414,0.7046070460704607,0.4037940379403794,0.2005420054200542,0.02168021680216802,0.08943089430894309,0.07046070460704607,0.07046070460704607,0.051490514905149054,0.6883468834688347,0.3116531165311653,0.4281842818428184,0.46612466124661245,0.45528455284552843,0.04607046070460705,0.16260162601626016,0.14363143631436315,0.02981029810298103,0.1002710027100271,0.0948509485094851,0.05420054200542006,0.03523035230352303,0.5772357723577236,0.2222222222222222,0.0975609756097561,1.4579945799457994,0.5555555555555556,0.13550135501355012,0.03523035230352303,1.0596205962059622,0.032520325203252036,0.07859078590785908,4.2682926829268295,0.11382113821138211,2841.0650406504064,0.07317073170731707,0.08401084010840108,0.42005420054200543,0.2005420054200542,578.0216802168022,1.0,0.5542857142857143,0.52,0.3514285714285714,0.48,0.20285714285714285,0.15428571428571428,0.06857142857142857,0.7285714285714285,0.42,0.32571428571428573,0.12285714285714286
160.0,210.0,349.0,103.0,152.0,28.0,25.0,152.0,109.0,35.0,3.0,0.0,0.0,20.0,20.0,123.0,44.0,58.0,61.0,59.0,17.0,35.0,33.0,8.0,31.0,29.0,7.0,7.0,122.0,29.0,10.0,237.0,120.0,9.0,2.0,162.0,0.0,0.0,0.0,46.0,1024293.0,3.0,4.0,67.0,5.0,503850.0,2016.0,146.0,94.0,76.0,51.0,70.0,43.0,37.0,20.0,102.0,71.0,48.0,27.0,Chatham High School (Virginia),1.3125,2.18125,0.64375,0.95,0.175,0.15625,0.95,0.68125,0.21875,0.01875,0.0,0.0,0.125,0.125,0.76875,0.275,0.3625,0.38125,0.36875,0.10625,0.21875,0.20625,0.05,0.19375,0.18125,0.04375,0.04375,0.7625,0.18125,0.0625,1.48125,0.75,0.05625,0.0125,1.0125,0.0,0.0,0.0,0.2875,6401.83125,0.01875,0.025,0.41875,0.03125,3149.0625,1.0,0.6438356164383562,0.5205479452054794,0.3493150684931507,0.4794520547945205,0.2945205479452055,0.2534246575342466,0.136986301369863,0.6986301369863014,0.4863013698630137,0.3287671232876712,0.18493150684931506
226.0,277.0,440.0,159.0,216.0,55.0,53.0,217.0,145.0,36.0,2.0,2.0,2.0,0.0,0.0,39.0,25.0,102.0,107.0,106.0,17.0,35.0,32.0,13.0,26.0,26.0,23.0,15.0,171.0,52.0,23.0,372.0,167.0,30.0,7.0,276.0,16.0,24.0,1060.0,24.0,1057088.0,2.0,2.0,127.0,44.0,194325.0,2016.0,220.0,142.0,98.0,73.0,122.0,69.0,25.0,14.0,187.0,125.0,69.0,30.0,Tunstall High School,1.2256637168141593,1.9469026548672566,0.7035398230088495,0.9557522123893806,0.24336283185840707,0.2345132743362832,0.9601769911504425,0.6415929203539823,0.1592920353982301,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0,0.0,0.17256637168141592,0.11061946902654868,0.45132743362831856,0.47345132743362833,0.4690265486725664,0.0752212389380531,0.15486725663716813,0.1415929203539823,0.05752212389380531,0.11504424778761062,0.11504424778761062,0.10176991150442478,0.06637168141592921,0.7566371681415929,0.23008849557522124,0.10176991150442478,1.6460176991150441,0.7389380530973452,0.13274336283185842,0.030973451327433628,1.2212389380530972,0.07079646017699115,0.10619469026548672,4.6902654867256635,0.10619469026548672,4677.380530973452,0.008849557522123894,0.008849557522123894,0.5619469026548672,0.19469026548672566,859.8451327433628,1.0,0.6454545454545455,0.44545454545454544,0.33181818181818185,0.5545454545454546,0.31363636363636366,0.11363636363636363,0.06363636363636363,0.85,0.5681818181818182,0.31363636363636366,0.13636363636363635
234.0,717.0,369.0,201.0,215.0,259.0,127.0,224.0,178.0,104.0,14.0,2.0,2.0,1.0,1.0,227.0,92.0,133.0,145.0,144.0,33.0,90.0,88.0,23.0,41.0,41.0,20.0,10.0,188.0,78.0,37.0,507.0,184.0,56.0,13.0,376.0,11.0,11.0,490.0,41.0,2692101.0,33.0,41.0,143.0,45.0,117150.0,2016.0,178.0,108.0,77.0,52.0,101.0,56.0,19.0,16.0,139.0,81.0,45.0,20.0,William Monroe High School,3.0641025641025643,1.5769230769230769,0.8589743589743589,0.9188034188034188,1.106837606837607,0.5427350427350427,0.9572649572649573,0.7606837606837606,0.4444444444444444,0.05982905982905983,0.008547008547008548,0.008547008547008548,0.004273504273504274,0.004273504273504274,0.9700854700854701,0.39316239316239315,0.5683760683760684,0.6196581196581197,0.6153846153846154,0.14102564102564102,0.38461538461538464,0.37606837606837606,0.09829059829059829,0.1752136752136752,0.1752136752136752,0.08547008547008547,0.042735042735042736,0.8034188034188035,0.3333333333333333,0.1581196581196581,2.1666666666666665,0.7863247863247863,0.23931623931623933,0.05555555555555555,1.606837606837607,0.04700854700854701,0.04700854700854701,2.094017094017094,0.1752136752136752,11504.705128205129,0.14102564102564102,0.1752136752136752,0.6111111111111112,0.19230769230769232,500.64102564102564,1.0,0.6067415730337079,0.43258426966292135,0.29213483146067415,0.5674157303370787,0.3146067415730337,0.10674157303370786,0.0898876404494382,0.7808988764044944,0.4550561797752809,0.25280898876404495,0.11235955056179775
171.0,889.0,273.0,133.0,169.0,31.0,21.0,169.0,123.0,88.0,36.0,43.0,30.0,93.0,93.0,72.0,46.0,82.0,94.0,93.0,43.0,58.0,58.0,31.0,47.0,46.0,0.0,0.0,112.0,50.0,26.0,331.0,106.0,34.0,13.0,241.0,29.0,82.0,4335.0,11.0,918948.0,10.0,19.0,76.0,40.0,284900.0,2017.0,136.0,72.0,74.0,54.0,62.0,18.0,20.0,8.0,103.0,57.0,63.0,27.0,Nelson County High School,5.1988304093567255,1.5964912280701755,0.7777777777777778,0.9883040935672515,0.18128654970760233,0.12280701754385964,0.9883040935672515,0.7192982456140351,0.5146198830409356,0.21052631578947367,0.25146198830409355,0.17543859649122806,0.543859649122807,0.543859649122807,0.42105263157894735,0.26900584795321636,0.47953216374269003,0.5497076023391813,0.543859649122807,0.25146198830409355,0.3391812865497076,0.3391812865497076,0.18128654970760233,0.27485380116959063,0.26900584795321636,0.0,0.0,0.6549707602339181,0.29239766081871343,0.15204678362573099,1.935672514619883,0.6198830409356725,0.19883040935672514,0.07602339181286549,1.409356725146199,0.1695906432748538,0.47953216374269003,25.350877192982455,0.06432748538011696,5373.964912280701,0.05847953216374269,0.1111111111111111,0.4444444444444444,0.23391812865497075,1666.0818713450292,1.0,0.5294117647058824,0.5441176470588235,0.39705882352941174,0.45588235294117646,0.1323529411764706,0.14705882352941177,0.058823529411764705,0.7573529411764706,0.41911764705882354,0.4632352941176471,0.19852941176470587
254.0,370.0,90.0,151.0,76.0,9.0,7.0,174.0,76.0,24.0,0.0,15.0,15.0,14.0,14.0,24.0,14.0,30.0,69.0,65.0,18.0,53.0,50.0,14.0,30.0,28.0,0.0,0.0,71.0,38.0,8.0,205.0,33.0,9.0,1.0,66.0,1.0,1.0,50.0,16.0,1665752.0,0.0,0.0,60.0,3.0,20000.0,2017.0,209.0,143.0,108.0,88.0,101.0,55.0,52.0,35.0,114.0,80.0,104.0,58.0,Magna Vista High School,1.4566929133858268,0.3543307086614173,0.594488188976378,0.2992125984251969,0.03543307086614173,0.027559055118110236,0.6850393700787402,0.2992125984251969,0.09448818897637795,0.0,0.05905511811023622,0.05905511811023622,0.05511811023622047,0.05511811023622047,0.09448818897637795,0.05511811023622047,0.11811023622047244,0.27165354330708663,0.2559055118110236,0.07086614173228346,0.20866141732283464,0.1968503937007874,0.05511811023622047,0.11811023622047244,0.11023622047244094,0.0,0.0,0.2795275590551181,0.14960629921259844,0.031496062992125984,0.8070866141732284,0.12992125984251968,0.03543307086614173,0.003937007874015748,0.25984251968503935,0.003937007874015748,0.003937007874015748,0.1968503937007874,0.06299212598425197,6558.078740157481,0.0,0.0,0.23622047244094488,0.011811023622047244,78.74015748031496,1.0,0.6842105263157895,0.5167464114832536,0.42105263157894735,0.48325358851674644,0.2631578947368421,0.24880382775119617,0.1674641148325359,0.5454545454545454,0.3827751196172249,0.49760765550239233,0.27751196172248804
113.0,1125.0,343.0,113.0,108.0,49.0,24.0,113.0,105.0,81.0,48.0,19.0,18.0,0.0,0.0,166.0,51.0,50.0,58.0,58.0,8.0,57.0,57.0,8.0,51.0,51.0,0.0,0.0,93.0,41.0,20.0,283.0,90.0,36.0,15.0,238.0,3.0,5.0,320.0,31.0,3039000.0,58.0,89.0,69.0,40.0,502500.0,2017.0,133.0,57.0,69.0,37.0,64.0,20.0,53.0,22.0,69.0,30.0,75.0,32.0,Buckingham County High School,9.955752212389381,3.0353982300884956,1.0,0.9557522123893806,0.4336283185840708,0.21238938053097345,1.0,0.9292035398230089,0.7168141592920354,0.4247787610619469,0.168141592920354,0.1592920353982301,0.0,0.0,1.4690265486725664,0.45132743362831856,0.4424778761061947,0.5132743362831859,0.5132743362831859,0.07079646017699115,0.504424778761062,0.504424778761062,0.07079646017699115,0.45132743362831856,0.45132743362831856,0.0,0.0,0.8230088495575221,0.36283185840707965,0.17699115044247787,2.504424778761062,0.7964601769911505,0.3185840707964602,0.13274336283185842,2.106194690265487,0.02654867256637168,0.04424778761061947,2.831858407079646,0.2743362831858407,26893.805309734515,0.5132743362831859,0.7876106194690266,0.6106194690265486,0.35398230088495575,4446.902654867256,1.0,0.42857142857142855,0.518796992481203,0.2781954887218045,0.48120300751879697,0.15037593984962405,0.39849624060150374,0.16541353383458646,0.518796992481203,0.22556390977443608,0.5639097744360902,0.24060150375939848
